域名	解析IP	开放端口	WEB服务器	网站状态
10041.lenovo.com	54.223.249.23	80	nginx/1.8.0	80:正常访问
blog.lenovo.com	199.119.127.232	80,443	Apache	80:正常访问
abie.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
acura.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
123.lenovo.com	223.202.62.138	80	nginx/1.6.0	80:正常访问
29382cf2af4075ff.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
appshopforwindows.lenovo.com	23.50.27.244	80,443	AkamaiGHost	80:(400) 错误的请求
42505500ceshi.boxqa.lenovo.com	123.150.177.29	80,443	openresty	80:正常访问
cc.lenovo.com	114.113.233.249	80,443	Apache-Coyote/1.1	80:正常访问
box.lenovo.com	47.89.0.6	80,443	openresty	80:正常访问
bbs.lenovo.com	139.217.10.9	80,443	nginx/1.12.2	80:正常访问
cenova.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
consumersupport.lenovo.com	23.50.26.165	80,443	AkamaiGHost	80:(503) 服务器不可用
doityourway.lenovo.com	23.50.27.244	80,443	AkamaiGHost	80:(400) 错误的请求
chuantiegroup.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
cspc.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
chita.lenovo.com	121.199.167.87	-	端口未开放	端口未开放
dawnova.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
cloudshare.lenovo.com	106.37.234.25	-	端口未开放	端口未开放
donetwork.lenovo.com	23.50.27.244	80,443	AkamaiGHost	80:(400) 错误的请求
dianping.lenovo.com	124.127.169.216	80	Microsoft-IIS/8.5	80:正常访问
drvdisc1.lenovo.com	114.247.140.232,124.127.169.232	80	Microsoft-IIS/7.0	80:正常访问
ec3.lenovo.com	42.121.254.38	80	-	80:(503) 服务器不可用
e-lead.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
edu.lenovo.com	43.255.224.219	80	nginx/1.8.0	80:正常访问
fengfan.boxqa.lenovo.com	123.150.177.29	80,443	openresty	80:正常访问
f45a496cfc568c91.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
hao.lenovo.com	223.202.62.138	80		80:正常访问
email.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
cloud.lenovo.com	223.202.25.77	80,443	Apache-Coyote/1.1	80:正常访问
home.lenovo.com	69.168.97.233	80,443	nginx	80:正常访问
hisun.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
ideafriend.lenovo.com	223.202.62.154	80	nginx/1.14.0	80:(500) 内部服务器错误
huvechina.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
iot.lenovo.com	223.202.62.200	80	nginx	80:(404) 未找到
lesc.lenovo.com	103.30.232.160	80,443	nginx/1.10.2	80:正常访问
jiaowb.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
legc.lenovo.com	223.202.25.101	80,443	nginx/1.4.4	80:正常访问
lenovo.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
lefen.lenovo.com	121.199.167.87	-	端口未开放	端口未开放
lelink.lenovo.com	223.203.218.103	80	nginx/1.11.3	80:(403) 已禁止
mobilesupport.lenovo.com	23.50.26.165	80,443	获取失败	80:-
mazida.boxqa.lenovo.com	123.150.177.29	80,443	openresty	80:正常访问
lgl.lenovo.com	223.202.19.69	-	端口未开放	端口未开放
lsrc.lenovo.com	43.254.45.30	80,443	nginx	80:正常访问
canada.lenovo.com	23.50.27.244	80,443	AkamaiGHost	80:(503) 服务器不可用
lsd.lenovo.com	223.202.19.15,223.202.19.66	-	端口未开放	端口未开放
launcher.lenovo.com	223.202.25.66	80	nginx/1.11.3	80:正常访问
gj.lenovo.com	223.202.19.117	80	获取失败	80:-
appserver1.lenovo.com	219.142.122.104	80,443	Microsoft-IIS/6.0	80:正常访问
2008.lenovo.com	199.119.127.232	80,443	Apache	80:正常访问
forums.lenovo.com	208.74.204.134	80,443	Apache	80:正常访问
community.lenovo.com	23.50.26.165	80,443	Apache	80:正常访问
m.lenovo.com	23.50.27.244	80,443	获取失败	80:-
outletap.lenovo.com	23.50.27.244	80,443	AkamaiGHost	80:(403) 已禁止
ms.lenovo.com	123.125.148.46	80	nginx	80:正常访问
browser.lenovo.com	223.202.62.177	80	nginx/1.12.2	80:正常访问
redirect.www.lenovo.com	23.50.27.244	80,443	AkamaiGHost	80:(403) 已禁止
psref.lenovo.com	69.166.150.134	80,443	Microsoft-IIS/8.5	80:正常访问
outlet.uk.lenovo.com	45.60.35.126	80,443	Apache	80:正常访问
rili.lenovo.com	223.202.62.154	80	nginx/1.14.0	80:正常访问
reviews.lenovo.com	54.192.49.98,54.192.49.81,54.192.49.68,54.192.49.39	80,443		80:正常访问
passport.lenovo.com	35.168.71.28,54.210.140.183	443	nginx	443:正常访问
search.lenovo.com	162.245.227.139,207.97.254.198	80,443	Apache	80:正常访问
open.lenovo.com	223.202.25.170	80	StoreFEC	80:正常访问
shop.lenovo.com	23.50.27.244	80,443	AkamaiGHost	80:(403) 已禁止
support.lenovo.com	23.50.26.165	80,443	获取失败	80:-
store.lenovo.com	45.60.35.126	80,443	Apache	80:(404) 未找到
sj.lenovo.com	223.202.19.117	80	nginx	80:正常访问
start.lenovo.com	69.168.97.233	80,443	nginx	80:正常访问
dlxtag.lenovo.com	219.142.122.58	80	Microsoft-IIS/6.0	80:正常访问
cochat.lenovo.com	219.142.122.127	80,443	Microsoft-IIS/8.5	80:正常访问
saicgmac.box.lenovo.com	47.89.0.42	80,443	openresty	80:正常访问
pcpi.tw.lenovo.com	59.120.128.85	-	端口未开放	端口未开放
